CEL0561,0,1,1,0,0,2,3
CRD0624,0,1,1,0,0,2,3
JFC0557,0,1,1,0,0,2,3
ASD0577,0,1,0,0,0,1,2
MAR0955,1,1,0,0,0,2,6
GRM0868,0,1,1,1,0,3,5
AAL0706,0,1,0,1,0,2,4
RVC0232,0,1,1,1,0,3,5
TCD0009,1,0,1,0,0,2,5
ASM0575,0,1,0,0,0,1,2
DAR0885,1,1,1,0,0,3,7
JLM0364,0,1,1,1,0,3,5
FOB0756,1,1,1,0,0,3,7
GCG0951,0,1,0,0,0,1,2
HWY0038,1,1,1,0,0,3,7
AAV0450,0,1,0,1,0,2,4
CJV0286,0,1,1,0,0,2,3
TDG0962,1,1,0,0,0,2,6
SVL0803,1,1,1,0,0,3,7
QOS0878,0,1,1,1,0,3,5
MDM0625,1,1,1,0,0,3,7
GMF0738,1,1,1,0,0,3,7
BER0314,0,1,1,0,0,2,3
AMR0400,0,1,1,0,0,2,3
YCE0983,0,0,1,1,0,2,3
BJW0619,0,1,1,0,0,2,3
DPS0262,0,1,1,0,0,2,3
TYB0779,0,1,1,0,0,2,3
MAS0025,0,0,1,1,0,2,3
KBL0260,0,1,1,0,0,2,3
GHL0460,0,1,0,1,0,2,4
FMG0527,1,1,1,0,0,3,7
HCL0651,0,1,1,1,0,3,5
SCP0130,0,1,0,0,0,1,2
CMW0783,0,1,1,0,0,2,3
RKF0164,0,0,1,1,0,2,3
DOL0332,1,1,1,0,0,3,7
RSC0089,0,1,1,0,0,2,3
CCM0136,0,1,0,0,0,1,2
NCH0179,0,1,1,0,0,2,3
NBH0256,0,1,1,0,0,2,3
ORG0339,1,1,1,0,0,3,7
FRR0832,0,1,0,0,0,1,2
MSD0939,1,1,1,1,0,4,9
OQH0183,1,1,1,0,0,3,7
BSH0445,0,1,1,0,0,2,3
KSP0357,1,1,1,1,0,4,9
NGO0690,1,1,1,0,0,3,7
VCC0396,1,1,1,0,0,3,7
WDD0366,0,1,1,1,0,3,5
KPP0452,1,1,0,1,0,3,8
RTO0313,0,1,1,0,0,2,3
ABM0845,0,1,0,0,0,1,2
VIA0063,1,1,1,1,0,4,9
BIH0745,1,1,1,0,0,3,7
CCW0031,1,1,1,0,0,3,7
IYB0918,0,1,1,1,0,3,5
ORM0669,1,1,1,0,0,3,7
MJB0588,0,1,0,0,0,1,2
ALB0892,0,1,1,0,0,2,3
LIM0674,0,1,1,0,0,2,3
LHN0151,0,0,1,0,0,1,1
WTR0563,0,1,1,0,0,2,3
MKS0204,0,0,1,1,0,2,3
AAW0353,0,1,0,0,0,1,2
WJD0576,0,1,0,0,0,1,2
ILH0958,0,1,0,0,0,1,2
TLK0993,1,0,1,0,0,2,5
WAB0143,0,0,1,0,0,1,1
RAG0275,1,1,1,1,0,4,9
LQC0479,0,1,1,0,0,2,3
KWC0004,1,0,1,1,0,3,7
CJK0200,0,0,1,0,0,1,1
FEB0306,0,1,0,0,0,1,2
IJM0776,1,1,1,0,0,3,7
NKH0807,1,1,1,0,0,3,7
JMC0925,0,1,1,1,0,3,5
SBH0537,0,1,1,1,0,3,5
JJB0700,0,1,0,1,0,2,4
AIS0405,1,1,1,0,0,3,7
HAH0760,0,1,1,0,0,2,3
